key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,trheight,trcircumf,scientificName,treespecies_common,key_1,subplot
uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983,sri_lanka,matale,15,15,matale_15_15,80.6748,7.57212,2021,1,midslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,10.0,52.0,Caryota urens,kithul,uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983/supl1_tree_data[5],1
uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983,sri_lanka,matale,15,15,matale_15_15,80.6748,7.57212,2021,1,midslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,3.5,14.0,Artocarpus heterophyllus,kos,uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983/supl1_tree_data[6],1
uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983,sri_lanka,matale,15,15,matale_15_15,80.6748,7.57212,2021,1,midslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,8.0,42.0,Artocarpus heterophyllus,kos,uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983/supl1_tree_data[7],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.8,46.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[1],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.7,39.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[2],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.5,52.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[3],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.8,40.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[4],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.5,41.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[5],1
uuid:3c5f2115-8764-41de-87c1-179c2cf9a765,sri_lanka,matale,14,1,matale_14_1,80.6655,7.54733,2021,1,midslope,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.5,38.0,Gliricidia sepium,weta mara,uuid:3c5f2115-8764-41de-87c1-179c2cf9a765/supl1_tree_data[6],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,3.6,17.0,Artocarpus incisus,del,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[1],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,3.8,19.0,Artocarpus incisus,del,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[2],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,8.0,46.0,Artocarpus incisus,del,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[3],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,5.6,31.0,Artocarpus incisus,del,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[4],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,15.0,71.0,Hevea brasiliensis,rubber,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[5],1
uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29,sri_lanka,matale,9,14,matale_9_14,80.6526,7.515,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,3.3,32.0,Theobroma cacao,kokowa,uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29/supl1_tree_data[6],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,8.0,288.0,Corypha umbraculifera,thala,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[1],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,5.5,89.0,Cocos nucifera,pol,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[2],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,5.5,79.0,Cocos nucifera,pol,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[3],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,6.0,68.0,Cocos nucifera,pol,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[4],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,8.0,38.0,Areca catechu,puwak,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[5],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,8.0,32.0,Areca catechu,puwak,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[6],1
uuid:74e31922-9dac-4e1e-b5ff-01ec41050089,sri_lanka,matale,1,15,matale_1_15,80.602,7.52601,2021,1,footslope,cropland,0,0,1,0,1,0,0,0,0,0,0,0,annual_crop,8.0,39.0,Areca catechu,puwak,uuid:74e31922-9dac-4e1e-b5ff-01ec41050089/supl1_tree_data[7],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,3.8,27.0,Gliricedia sepium,weta mara,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[1],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,4.0,30.0,Gliricedia sepium,weta mara,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[2],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,3.4,24.0,Gliricedia sepium,weta mara,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[3],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,10.0,58.0,Syzygium cumini,madan,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[4],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,3.6,22.0,Gliricedia sepium,weta mara,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[5],1
uuid:583494b4-5865-4986-a2eb-28084182e09f,sri_lanka,matale,8,1,matale_8_1,80.629,7.5849,2021,1,bottomland,bushland,0,0,1,0,0,0,0,0,0,1,0,0,perennial_agroforestry,4.0,31.0,Gliricedia sepium,weta mara,uuid:583494b4-5865-4986-a2eb-28084182e09f/supl1_tree_data[6],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,6.0,66.0,Cocos nucifera,pol,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[1],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,16.0,97.0,Hevea brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[2],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.5,17.5,Hevea brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[3],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,6.0,21.0,Hevea brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[4],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,7.5,35.0,Albizia lebbek,huri mara,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[5],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.5,23.0,Hevea brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[6],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.0,14.0,Alstonia macrophylla,hawari nuga,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[7],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.5,13.5,Alstonia macrophylla,hawari nuga,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[8],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,18.0,Hevea brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[9],1
uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf,sri_lanka,matale,4,4,matale_4_4,80.6114,7.58833,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,15.0,Hevia brasiliensis,rubber,uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf/supl1_tree_data[10],1
uuid:f127f574-6b2a-4aec-8e5c-5778963852f8,sri_lanka,matale,2,0,matale_2_0,80.607,7.5441,2021,0,footslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,fallow,14.0,95.0,Castilla elastica,panama rubber,uuid:f127f574-6b2a-4aec-8e5c-5778963852f8/supl1_tree_data[1],1
uuid:f127f574-6b2a-4aec-8e5c-5778963852f8,sri_lanka,matale,2,0,matale_2_0,80.607,7.5441,2021,0,footslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,fallow,3.1,21.0,Ficus hispida,kota dimbula,uuid:f127f574-6b2a-4aec-8e5c-5778963852f8/supl1_tree_data[2],1
uuid:f127f574-6b2a-4aec-8e5c-5778963852f8,sri_lanka,matale,2,0,matale_2_0,80.607,7.5441,2021,0,footslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,fallow,38.0,17.0,Clausena indica,mi gon karapincha,uuid:f127f574-6b2a-4aec-8e5c-5778963852f8/supl1_tree_data[3],1
uuid:f127f574-6b2a-4aec-8e5c-5778963852f8,sri_lanka,matale,2,0,matale_2_0,80.607,7.5441,2021,0,footslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,fallow,12.0,36.0,Castilla elastica,panama rubber,uuid:f127f574-6b2a-4aec-8e5c-5778963852f8/supl1_tree_data[4],1
uuid:7e074461-e128-4917-b6a3-0da89dc3af58,sri_lanka,matale,16,1,matale_16_1,80.6688,7.59327,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,16.0,128.0,Artocarpus heterophyllus,kos,uuid:7e074461-e128-4917-b6a3-0da89dc3af58/supl1_tree_data[1],1
uuid:7e074461-e128-4917-b6a3-0da89dc3af58,sri_lanka,matale,16,1,matale_16_1,80.6688,7.59327,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,14.0,83.0,Artocarpus heterophyllus,kos,uuid:7e074461-e128-4917-b6a3-0da89dc3af58/supl1_tree_data[2],1
uuid:7e074461-e128-4917-b6a3-0da89dc3af58,sri_lanka,matale,16,1,matale_16_1,80.6688,7.59327,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,3.2,14.0,Mallotus philippensis,molabe,uuid:7e074461-e128-4917-b6a3-0da89dc3af58/supl1_tree_data[3],1
uuid:7e074461-e128-4917-b6a3-0da89dc3af58,sri_lanka,matale,16,1,matale_16_1,80.6688,7.59327,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,12.0,69.0,Cocos nucifera,pol,uuid:7e074461-e128-4917-b6a3-0da89dc3af58/supl1_tree_data[4],1
uuid:7e074461-e128-4917-b6a3-0da89dc3af58,sri_lanka,matale,16,1,matale_16_1,80.6688,7.59327,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,10.0,61.0,Artocarpus heterophyllus,kos,uuid:7e074461-e128-4917-b6a3-0da89dc3af58/supl1_tree_data[5],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.2,28.0,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[1],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,2.3,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[2],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,29.0,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[3],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.7,31.0,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[4],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,21.0,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[5],1
uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456,sri_lanka,matale,8,12,matale_8_12,80.6271,7.58372,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,5.8,49.0,Gliricedia sepium,weta mara,uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456/supl1_tree_data[6],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,4.2,68.0,Cocos nucifera,pol,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[1],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,3.5,46.0,Musa x paradisiaca,kesel,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[2],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,4.0,51.0,Musa x paradisiaca,kesel,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[3],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,4.0,48.0,Musa x paradisiaca,kesel,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[4],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,7.5,122.0,Millettia pinnata,magul karanda,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[5],1
uuid:e9ff9791-4280-408d-802a-d3afb5ffba92,sri_lanka,matale,16,15,matale_16_15,80.673,7.58542,2021,1,bottomland,freshwater_aquatic,0,0,1,0,0,0,0,0,0,0,0,1,annual_crop,8.0,146.0,Millettia pinnata,magul karanda,uuid:e9ff9791-4280-408d-802a-d3afb5ffba92/supl1_tree_data[6],1
uuid:8bb8eafd-9587-4634-a545-70841c44dbe1,sri_lanka,matale,13,1,matale_13_1,80.6636,7.52177,2021,0,footslope,thicket,0,1,0,1,0,0,0,0,0,0,0,0,fallow,3.5,10.0,Bridelia retusa,keta kela,uuid:8bb8eafd-9587-4634-a545-70841c44dbe1/supl1_tree_data[1],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,4.2,44.0,Gliricidia sepium,weta mara,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[1],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,12.0,72.0,Bridelia retusa,ketakela,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[2],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,13.0,63.0,Caryota urens,kithul,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[3],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,3.5,26.0,Gliricidia sepium,weta mara,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[4],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,8.0,27.0,Areca catechu,puwak,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[5],1
uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053,sri_lanka,matale,11,14,matale_11_14,80.6492,7.55971,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,8.0,32.0,Areca catechu,puwak,uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053/supl1_tree_data[6],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,12.0,74.0,Magnolia champaka,gini sapu,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[1],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,12.0,70.0,Magnolia champaka,gini sapu,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[2],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,8.0,39.0,Areca catechu,puwak,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[3],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,32.0,Theobroma cacao,cocoa,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[4],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,5.0,38.0,Theobroma cacao,cocoa,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[5],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,12.0,128.0,Hevea brasiliensis,rubber,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[6],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,12.0,77.0,Magnolia champaka,gini sapu,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[7],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,6.0,50.0,Gliricidia sepium,weta mara,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[8],1
uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc,sri_lanka,matale,8,5,matale_8_5,80.6224,7.58124,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,11.0,52.0,Magnolia champaka,gini sapu,uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc/supl1_tree_data[9],1
uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a,sri_lanka,matale,5,4,matale_5_4,80.6229,7.52098,2021,1,bottomland,woodland,0,0,1,0,0,0,0,0,0,0,0,0,perennial_crop,14.0,94.0,Cocos nucifera,pol,uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a/supl1_tree_data[1],1
uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a,sri_lanka,matale,5,4,matale_5_4,80.6229,7.52098,2021,1,bottomland,woodland,0,0,1,0,0,0,0,0,0,0,0,0,perennial_crop,8.0,41.0,Areca catechu,puwak,uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a/supl1_tree_data[2],1
uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a,sri_lanka,matale,5,4,matale_5_4,80.6229,7.52098,2021,1,bottomland,woodland,0,0,1,0,0,0,0,0,0,0,0,0,perennial_crop,4.8,48.0,Macaranga peltata,kenda,uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a/supl1_tree_data[3],1
uuid:84abf52e-ca2c-46ed-80d2-f721cb38da21,sri_lanka,matale,13,10,matale_13_10,80.6639,7.51804,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,5.0,72.0,Moringa oleifera,murunga,uuid:84abf52e-ca2c-46ed-80d2-f721cb38da21/supl1_tree_data[1],1
uuid:84abf52e-ca2c-46ed-80d2-f721cb38da21,sri_lanka,matale,13,10,matale_13_10,80.6639,7.51804,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,5.5,52.0,Gliricidia sepium,weta mara,uuid:84abf52e-ca2c-46ed-80d2-f721cb38da21/supl1_tree_data[2],1
uuid:9ac61ba0-70c1-453e-a477-ec9e53e12399,sri_lanka,matale,9,11,matale_9_11,80.6545,7.5145,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,14.0,148.0,Mangifera indica,amba,uuid:9ac61ba0-70c1-453e-a477-ec9e53e12399/supl1_tree_data[1],1
